"time","Acceleration x","Acceleration y","Acceleration z","abs Acceleration"
2.667284146E1,2.712359619E-1,2.514620819E0,8.564889221E0,8.930521496E0
2.687323046E1,-9.160949707E-1,3.670666809E0,1.094089828E1,1.157654007E1
2.707361846E1,3.344046021E-1,1.896107025E0,7.363038483E0,7.610609961E0
2.727400746E1,-4.511618042E-1,2.725981293E0,1.009261230E1,1.046400230E1
2.747439546E1,8.385562134E-1,3.336561584E-1,1.401251083E1,1.404154418E1
2.767478425E1,-2.748284912E-1,2.084565125E0,7.035669250E0,7.343131775E0
2.787517325E1,-5.351371765E-1,1.584455109E0,1.315868637E1,1.326453530E1
2.807556125E1,-5.529501343E-1,7.801776123E-1,6.689139862E0,6.757146073E0
2.827595025E1,-8.828640747E-1,2.424957275E0,6.530469818E0,7.021887411E0
2.847633925E1,-9.737251282E-1,2.129172363E0,1.279539185E1,1.300782718E1
2.867672833E1,8.867559814E-1,1.097966766E0,6.845414886E0,6.989389970E0
2.887711733E1,2.215393066E-1,2.548899536E0,8.490643616E0,8.867750420E0
2.907750533E1,-8.078700256E-1,3.275638275E0,1.244946121E1,1.289850939E1
2.927789433E1,6.926097107E-1,2.011816406E0,6.309978333E0,6.659049483E0
2.947828333E1,-4.105961609E-1,3.361709290E0,1.029963181E1,1.084214434E1
2.967867146E1,1.346599731E0,-1.532812500E-1,1.488459732E1,1.494617220E1
2.987906046E1,-1.417552185E-1,2.044149170E0,6.502927094E0,6.818115660E0
3.007944946E1,1.338217163E-1,3.021466827E0,1.139340729E1,1.178799812E1
3.027983846E1,1.321751404E-1,9.963281250E-1,7.581284637E0,7.647615102E0
3.048022746E1,-6.875202942E-1,2.477498016E0,6.994504852E0,7.452098946E0
3.068061671E1,-7.056326294E-1,1.840123444E0,1.479089218E1,1.492161061E1
3.088100571E1,6.762936401E-1,2.355501709E0,6.475384369E0,6.923609183E0
3.108139471E1,5.948629761E-1,3.078049164E0,7.569159851E0,8.192705870E0
3.128178371E1,-1.562750244E-1,3.031346283E0,1.301947586E1,1.336862872E1
3.148217271E1,8.149053955E-1,1.751507721E0,5.998625793E0,6.302012497E0
3.168256158E1,-8.419990540E-1,3.335364075E0,1.020637573E1,1.077050238E1
3.188295058E1,4.029620361E-1,9.101074219E-2,1.178409485E1,1.179133380E1
