"time","Latitude","Longitude","Altitude","Direction","Speed"
1.486605849E2,5.359359665E1,9.947053187E0,1.565656425E1,9.343440156E1,1.245648596E0
1.496606207E2,5.359360165E1,9.947074382E0,1.558482441E1,8.857352988E1,1.119722849E0
1.506606542E2,5.359360596E1,9.947092190E0,1.528987606E1,8.345570636E1,9.723314283E-1
1.516606853E2,5.359361304E1,9.947122009E0,1.551598954E1,8.122927514E1,1.281782235E0
1.526607141E2,5.359361483E1,9.947145626E0,1.596306198E1,8.214371383E1,1.340244847E0
1.536607418E2,5.359361676E1,9.947162018E0,1.575123766E1,8.543764113E1,1.017037358E0
1.546607672E2,5.359361941E1,9.947180928E0,1.549677812E1,8.566008172E1,8.892649332E-1
1.556607915E2,5.359362591E1,9.947201494E0,1.581351299E1,7.939223471E1,1.037397510E0
1.566608135E2,5.359362567E1,9.947226327E0,1.547492482E1,8.850603035E1,1.126636895E0
1.576608356E2,5.359362981E1,9.947246101E0,1.546059017E1,8.995567400E1,1.023462215E0
1.586608548E2,5.359363013E1,9.947268252E0,1.575718873E1,9.236714640E1,1.065680088E0
1.596608739E2,5.359363003E1,9.947284700E0,1.539036917E1,9.731387528E1,8.611720322E-1
1.606608907E2,5.359363085E1,9.947308426E0,1.512555406E1,8.934869931E1,1.035268669E0
1.616609071E2,5.359362951E1,9.947324138E0,1.505824098E1,9.225769331E1,9.453370877E-1
1.626609225E2,5.359363037E1,9.947353839E0,1.508646163E1,8.942825210E1,1.276259778E0
1.636609368E2,5.359363411E1,9.947371200E0,1.495874076E1,8.283489608E1,1.036599882E0
1.646609497E2,5.359363923E1,9.947390919E0,1.494065613E1,7.348162834E1,1.073003299E0
1.656609622E2,5.359364154E1,9.947414230E0,1.459852289E1,8.092784733E1,1.150556617E0
1.666609734E2,5.359364002E1,9.947434580E0,1.469252926E1,9.118642964E1,1.018081067E0
1.676609845E2,5.359364088E1,9.947458655E0,1.479268657E1,9.368417587E1,1.080298809E0
1.686609949E2,5.359364105E1,9.947482083E0,1.482459604E1,9.294195473E1,1.168371777E0
1.696610045E2,5.359363618E1,9.947502160E0,1.422956960E1,9.728284158E1,1.025430239E0
1.706610136E2,5.359363485E1,9.947524640E0,1.404491401E1,1.012126528E2,8.898788891E-1
1.716610222E2,5.359363392E1,9.947545375E0,1.385636025E1,9.819179560E1,8.207606836E-1
1.726610303E2,5.359363115E1,9.947575108E0,1.413192866E1,9.886375243E1,1.124090692E0
1.736610376E2,5.359362720E1,9.947603927E0,1.417129775E1,9.954186584E1,1.277406325E0
1.746610444E2,5.359362525E1,9.947621041E0,1.427432098E1,1.033408045E2,1.091660638E0
1.756610507E2,5.359362264E1,9.947640102E0,1.410865555E1,1.040927904E2,9.421098206E-1
1.766610569E2,5.359362108E1,9.947665832E0,1.420917344E1,1.026136932E2,1.037649458E0
1.776610619E2,5.359361510E1,9.947687179E0,1.409931925E1,1.085992375E2,1.011096201E0
1.786610676E2,5.359360893E1,9.947695631E0,1.383738549E1,1.215058428E2,6.718258857E-1
1.796610721E2,5.359360638E1,9.947719370E0,1.354465398E1,1.085280150E2,9.593888217E-1
1.806610767E2,5.359360105E1,9.947736361E0,1.363710171E1,1.095379527E2,9.069964339E-1
1.816610813E2,5.359359869E1,9.947756211E0,1.346236155E1,1.072661911E2,8.659868336E-1
1.826610850E2,5.359359972E1,9.947775428E0,1.397306042E1,9.783360371E1,7.825400298E-1
1.836610887E2,5.359359919E1,9.947801497E0,1.412371427E1,9.636108024E1,1.016384788E0
1.846610924E2,5.359359789E1,9.947830217E0,1.382017780E1,9.466995912E1,1.286977367E0
1.856610957E2,5.359360050E1,9.947851712E0,1.415394337E1,8.928392714E1,1.258227557E0
1.866610985E2,5.359360838E1,9.947871505E0,1.447658276E1,8.072233062E1,1.195605196E0
1.876611010E2,5.359361337E1,9.947890075E0,1.481083007E1,7.335384959E1,1.185528850E0
1.886611037E2,5.359361669E1,9.947909633E0,1.505013902E1,7.876146267E1,1.067716389E0
1.896611059E2,5.359362197E1,9.947929535E0,1.506938120E1,7.302971982E1,1.145584482E0
1.906611092E2,5.359362671E1,9.947948905E0,1.501959961E1,7.563039059E1,1.092382116E0
1.916611109E2,5.359362603E1,9.947972170E0,1.495429238E1,8.501600581E1,1.149671140E0
1.926611134E2,5.359362824E1,9.947996610E0,1.493846374E1,8.675860187E1,1.310690205E0
1.936611148E2,5.359362984E1,9.948014427E0,1.488558762E1,8.774417776E1,1.218797100E0
1.946611160E2,5.359363568E1,9.948030072E0,1.470902472E1,8.083855915E1,1.098692915E0
1.956611178E2,5.359363915E1,9.948047692E0,1.477925146E1,8.168145225E1,1.019604400E0
1.966611192E2,5.359364476E1,9.948073435E0,1.479216078E1,8.080333872E1,1.241856334E0
1.976611199E2,5.359365239E1,9.948096306E0,1.497770450E1,7.869288416E1,1.233851398E0
1.986611215E2,5.359365897E1,9.948117874E0,1.483031904E1,7.652353238E1,1.279694488E0
1.996611227E2,5.359366314E1,9.948139512E0,1.497366236E1,7.643463676E1,1.310726739E0
2.006611251E2,5.359366760E1,9.948161198E0,1.472546612E1,7.811880173E1,1.348538438E0
2.016611248E2,5.359367045E1,9.948170456E0,1.468484013E1,8.693336138E1,8.629591136E-1
2.026611254E2,5.359367275E1,9.948191267E0,1.409576447E1,9.108144393E1,9.972181529E-1
2.036611267E2,5.359367842E1,9.948211971E0,1.390038233E1,8.268610512E1,1.113072852E0
2.046611273E2,5.359368366E1,9.948234197E0,1.410688319E1,8.369053384E1,1.190922043E0
2.056611285E2,5.359369331E1,9.948256398E0,1.409683849E1,7.860350503E1,1.280508360E0
2.066611289E2,5.359369345E1,9.948274250E0,1.364319925E1,8.505049240E1,1.198531849E0
2.076611296E2,5.359369935E1,9.948295912E0,1.374877332E1,8.156368951E1,1.260107081E0
2.086611303E2,5.359370406E1,9.948318747E0,1.339363963E1,8.031039797E1,1.130424841E0
2.096611305E2,5.359370824E1,9.948340320E0,1.355583141E1,7.802892903E1,1.176036477E0
2.106611309E2,5.359371344E1,9.948365138E0,1.384509995E1,7.895002374E1,1.185683182E0
2.116611315E2,5.359371912E1,9.948394803E0,1.388606820E1,7.727466044E1,1.235781574E0
2.126611313E2,5.359372045E1,9.948415556E0,1.361381406E1,8.163872258E1,1.081074990E0
2.136611319E2,5.359372818E1,9.948440255E0,1.382824455E1,7.731425308E1,1.102682057E0
2.146611329E2,5.359373543E1,9.948461353E0,1.414514605E1,7.647025774E1,1.042467465E0
2.156611323E2,5.359374412E1,9.948484346E0,1.419874349E1,7.172925647E1,1.265704001E0
2.166611332E2,5.359375193E1,9.948503156E0,1.417861010E1,7.186666274E1,1.247100034E0
2.176611323E2,5.359375814E1,9.948520213E0,1.429263643E1,7.250763033E1,1.146962369E0
2.186611329E2,5.359376443E1,9.948542828E0,1.444562647E1,7.191749515E1,1.253960501E0
2.196611333E2,5.359376657E1,9.948564857E0,1.426707898E1,7.650908931E1,1.212335142E0
2.206611326E2,5.359377063E1,9.948586429E0,1.427171597E1,7.163954413E1,1.226682457E0
2.216611329E2,5.359377351E1,9.948606960E0,1.394414190E1,7.170085949E1,1.159250273E0
2.226611327E2,5.359377190E1,9.948621602E0,1.337158730E1,7.664606377E1,8.804104663E-1
2.236611334E2,5.359377631E1,9.948650689E0,1.379404382E1,7.668478530E1,1.245739813E0
2.246611331E2,5.359377792E1,9.948674917E0,1.353026079E1,7.757676189E1,1.364869238E0
2.256611329E2,5.359377940E1,9.948698856E0,1.385186703E1,7.842322828E1,1.334257071E0
2.266611328E2,5.359378094E1,9.948714712E0,1.399651172E1,8.248092774E1,1.044701815E0
2.276611334E2,5.359378651E1,9.948737613E0,1.378572225E1,7.673171032E1,1.241686787E0
2.286611327E2,5.359379189E1,9.948758950E0,1.348025253E1,7.824572519E1,1.257784499E0
2.296611332E2,5.359379627E1,9.948783068E0,1.354991351E1,7.726646052E1,1.341894808E0
2.306611336E2,5.359379837E1,9.948797327E0,1.328666164E1,8.254013421E1,1.062673188E0
2.316611328E2,5.359380168E1,9.948819274E0,1.307941635E1,9.088953851E1,1.137328560E0
2.326611350E2,5.359380624E1,9.948838430E0,1.295925692E1,8.801993383E1,1.127142283E0
2.336611325E2,5.359381389E1,9.948860944E0,1.294939111E1,8.259151506E1,1.317847579E0
2.346611321E2,5.359381349E1,9.948873755E0,1.273839637E1,9.251871244E1,1.055789041E0
2.356611321E2,5.359382472E1,9.948895163E0,1.258299762E1,8.020419249E1,1.203174898E0
2.366611328E2,5.359382770E1,9.948917199E0,1.312124510E1,8.228169166E1,1.317992957E0
2.376611325E2,5.359383403E1,9.948939869E0,1.288065461E1,8.245844991E1,1.397750519E0
2.386611322E2,5.359383934E1,9.948963316E0,1.308052944E1,8.071570474E1,1.371000144E0
2.396611317E2,5.359383896E1,9.948975341E0,1.294254743E1,8.609026321E1,9.801131740E-1
2.406611309E2,5.359384520E1,9.949000184E0,1.296443916E1,8.073797612E1,1.178190796E0
2.416611314E2,5.359385125E1,9.949021393E0,1.308907206E1,8.298850457E1,1.133541246E0
2.426611314E2,5.359385865E1,9.949039952E0,1.298368593E1,8.308906868E1,1.007781561E0
2.436611313E2,5.359386242E1,9.949060826E0,1.297422584E1,8.735933030E1,1.077693569E0
2.446611305E2,5.359386499E1,9.949082573E0,1.308967143E1,8.944496846E1,1.234007315E0
2.456611301E2,5.359386974E1,9.949098053E0,1.334930327E1,8.615102657E1,1.117069066E0
2.466611309E2,5.359387498E1,9.949106555E0,1.304083228E1,9.522772977E1,7.502633577E-1
2.476611303E2,5.359387471E1,9.949124704E0,1.202249449E1,1.107750967E2,8.639711614E-1
2.486611301E2,5.359387928E1,9.949142335E0,1.178887428E1,1.055540362E2,9.093654942E-1
2.496611304E2,5.359388615E1,9.949160233E0,1.134624410E1,9.243723616E1,9.452039053E-1
2.506611298E2,5.359389715E1,9.949173612E0,1.157353532E1,7.476905771E1,9.503319762E-1
2.516611292E2,5.359390058E1,9.949183142E0,1.111400404E1,7.941400581E1,7.870722555E-1
2.526611296E2,5.359390929E1,9.949195392E0,1.123894413E1,6.975042930E1,8.397012414E-1
2.536611283E2,5.359392004E1,9.949211073E0,1.171673325E1,6.180333335E1,1.034810049E0
2.546611283E2,5.359392807E1,9.949222507E0,1.147470512E1,6.278300263E1,9.841743411E-1
2.556611282E2,5.359393219E1,9.949233327E0,1.113872853E1,7.771947035E1,8.739564643E-1
2.566611286E2,5.359394787E1,9.949248892E0,1.145990747E1,6.608038350E1,1.089780339E0
2.576611278E2,5.359395947E1,9.949263175E0,1.162942984E1,6.185631214E1,1.114239690E0
2.586611279E2,5.359397044E1,9.949276523E0,1.207353573E1,5.672304106E1,1.074807848E0
2.596614195E2,5.359397200E1,9.949291385E0,1.180934811E1,6.907842583E1,9.154730075E-1
2.606614220E2,5.359398010E1,9.949300633E0,1.177385163E1,6.868898902E1,8.500486923E-1
2.616614156E2,5.359398858E1,9.949318580E0,1.212798552E1,6.527634274E1,1.008145719E0
2.626614108E2,5.359399182E1,9.949337277E0,1.215576102E1,6.966981446E1,9.843297336E-1
2.636614108E2,5.359399399E1,9.949358614E0,1.234538015E1,7.767862699E1,9.588766462E-1
