"time","Latitude","Longitude","Altitude","Direction","Speed"
6.221080554E1,5.359363699E1,9.948183204E0,1.309997896E1,8.722420371E1,1.582480504E0
6.321080172E1,5.359364095E1,9.948205003E0,1.308859436E1,8.440366387E1,1.582880044E0
6.421079969E1,5.359364392E1,9.948230493E0,1.363301353E1,8.460623861E1,1.622103339E0
6.521079576E1,5.359365046E1,9.948252086E0,1.329474849E1,8.279722997E1,1.590728858E0
6.621079338E1,5.359365629E1,9.948274036E0,1.408479644E1,7.970095786E1,1.576849974E0
6.721078980E1,5.359366292E1,9.948294500E0,1.383031680E1,7.671363164E1,1.597161007E0
6.821078682E1,5.359366386E1,9.948317689E0,1.324988000E1,8.676742239E1,1.574447215E0
6.921078479E1,5.359366609E1,9.948336995E0,1.252057078E1,8.995918535E1,1.465327522E0
7.021078122E1,5.359367762E1,9.948360312E0,1.292438205E1,7.741120489E1,1.599997024E0
7.121077895E1,5.359368646E1,9.948381712E0,1.314130423E1,7.257296740E1,1.600296707E0
7.221077859E1,5.359369077E1,9.948403633E0,1.349901090E1,7.319361048E1,1.556963328E0
7.321077335E1,5.359369544E1,9.948426340E0,1.388807602E1,7.489349088E1,1.577526306E0
7.421077001E1,5.359370074E1,9.948449961E0,1.412424610E1,7.487474529E1,1.598539778E0
7.521076775E1,5.359370813E1,9.948474675E0,1.418062438E1,7.455181181E1,1.646367339E0
7.621076739E1,5.359371573E1,9.948498824E0,1.409950357E1,7.457554621E1,1.638981986E0
7.721076214E1,5.359372534E1,9.948522270E0,1.434326478E1,6.861819002E1,1.650183494E0
7.821076226E1,5.359372949E1,9.948547401E0,1.406670374E1,7.205854517E1,1.643102369E0
7.921075702E1,5.359373523E1,9.948572538E0,1.383785708E1,7.064751252E1,1.654904732E0
8.021075630E1,5.359373940E1,9.948597281E0,1.388744160E1,7.164350365E1,1.652123961E0
8.121075439E1,5.359374159E1,9.948624344E0,1.342750964E1,7.388535336E1,1.648007977E0
8.221075177E1,5.359374591E1,9.948651388E0,1.317027585E1,7.500260703E1,1.638305865E0
8.321074867E1,5.359374961E1,9.948675695E0,1.287825625E1,7.662387014E1,1.619984916E0
8.421074641E1,5.359375334E1,9.948699795E0,1.288360504E1,7.779158223E1,1.632518601E0
8.521074414E1,5.359375664E1,9.948725198E0,1.302868114E1,7.780939103E1,1.648286591E0
8.621074176E1,5.359376213E1,9.948748693E0,1.281839867E1,7.608307240E1,1.644103317E0
8.721073973E1,5.359376733E1,9.948770084E0,1.259996997E1,7.270621444E1,1.646640266E0
8.821073627E1,5.359377072E1,9.948792825E0,1.259023951E1,7.431246137E1,1.637092500E0
8.921073413E1,5.359377743E1,9.948813329E0,1.255597907E1,7.150601533E1,1.648714240E0
9.021073091E1,5.359378023E1,9.948836802E0,1.247227697E1,7.515604064E1,1.648027187E0
9.121072888E1,5.359378308E1,9.948858982E0,1.221230373E1,8.093057106E1,1.623418962E0
9.221072614E1,5.359378220E1,9.948883108E0,1.176786207E1,8.938655577E1,1.587784586E0
9.321072280E1,5.359378359E1,9.948908232E0,1.184362775E1,9.010840047E1,1.633221281E0
9.421072042E1,5.359378770E1,9.948929662E0,1.158009032E1,8.606855651E1,1.606807804E0
9.521071649E1,5.359379444E1,9.948952538E0,1.124326476E1,7.892939605E1,1.620736901E0
9.621071303E1,5.359380557E1,9.948973273E0,1.137850297E1,6.693165209E1,1.643122769E0
9.721071112E1,5.359381242E1,9.948995228E0,1.125617919E1,6.473361865E1,1.645808038E0
9.821070910E1,5.359381848E1,9.949015806E0,1.169743983E1,6.437404978E1,1.614003105E0
9.921070623E1,5.359382598E1,9.949036820E0,1.148150692E1,6.524405000E1,1.642255390E0
1.002107038E2,5.359383049E1,9.949059668E0,1.142096641E1,6.922897533E1,1.621228873E0
1.012107003E2,5.359383625E1,9.949081662E0,1.136908783E1,7.208597858E1,1.608460184E0
1.022106987E2,5.359384379E1,9.949103906E0,1.174154483E1,6.932013311E1,1.614172092E0
1.032106965E2,5.359384838E1,9.949125463E0,1.222549379E1,7.252992848E1,1.591366479E0
1.042106938E2,5.359385666E1,9.949144820E0,1.242797640E1,7.079876459E1,1.592169608E0
1.052106913E2,5.359386565E1,9.949165675E0,1.233780778E1,6.863082570E1,1.588795735E0
1.062106888E2,5.359387529E1,9.949186650E0,1.212362419E1,6.700386641E1,1.577676800E0
1.072106863E2,5.359388180E1,9.949208496E0,1.223143052E1,6.920420475E1,1.573232070E0
1.082106839E2,5.359388963E1,9.949230454E0,1.242819170E1,6.644822298E1,1.580254342E0
1.092106819E2,5.359389831E1,9.949246704E0,1.242626815E1,6.098719984E1,1.537139483E0
1.102106785E2,5.359391039E1,9.949259456E0,1.252457342E1,5.261955090E1,1.566902549E0
1.112106766E2,5.359392334E1,9.949271801E0,1.247685851E1,4.550756067E1,1.560687975E0
1.122106739E2,5.359393393E1,9.949284356E0,1.268158100E1,4.264871876E1,1.491301755E0
1.132106718E2,5.359394471E1,9.949300553E0,1.323799717E1,4.559389224E1,1.478801901E0
1.142106696E2,5.359395645E1,9.949312135E0,1.346356277E1,4.170421291E1,1.527205801E0
1.152106670E2,5.359396642E1,9.949328448E0,1.359655876E1,4.438568429E1,1.544040633E0
1.162106643E2,5.359397545E1,9.949349719E0,1.394288778E1,5.222296583E1,1.595708511E0
1.172106622E2,5.359397351E1,9.949374046E0,1.364226074E1,7.265270552E1,1.569826254E0
1.182106595E2,5.359396686E1,9.949399926E0,1.361685519E1,9.929841592E1,1.590952470E0
1.192106577E2,5.359396127E1,9.949422360E0,1.383112486E1,1.132338975E2,1.610970777E0
1.202106544E2,5.359396690E1,9.949447666E0,1.380111003E1,1.028291707E2,1.590491524E0
1.212106520E2,5.359396768E1,9.949470380E0,1.389774262E1,1.053047322E2,1.570860452E0
1.222106494E2,5.359396395E1,9.949493686E0,1.416027723E1,1.126527643E2,1.582546448E0
1.232106467E2,5.359396328E1,9.949516038E0,1.423471863E1,1.139826910E2,1.598489076E0
1.242106451E2,5.359395986E1,9.949538925E0,1.433343110E1,1.166749071E2,1.574265929E0
1.252106426E2,5.359395777E1,9.949561980E0,1.430270256E1,1.178126978E2,1.590147759E0
1.262106400E2,5.359395942E1,9.949583930E0,1.384138016E1,1.147464726E2,1.508372180E0
1.272106375E2,5.359395982E1,9.949609541E0,1.377098118E1,1.119948473E2,1.534894459E0
1.282106354E2,5.359395352E1,9.949628813E0,1.332350681E1,1.209853293E2,1.501083825E0
1.292106330E2,5.359395027E1,9.949652813E0,1.346778852E1,1.238815354E2,1.544282784E0
1.302106298E2,5.359394449E1,9.949671327E0,1.318087879E1,1.287474835E2,1.526638660E0
1.312106279E2,5.359393993E1,9.949697835E0,1.341343701E1,1.287111067E2,1.547688763E0
1.322111084E2,5.359393581E1,9.949721307E0,1.326065779E1,1.288029082E2,1.564418787E0
1.332111088E2,5.359393408E1,9.949744691E0,1.290733117E1,1.258168573E2,1.490444379E0
1.342111030E2,5.359392788E1,9.949772142E0,1.292126056E1,1.259386896E2,1.550182284E0
1.352111045E2,5.359392673E1,9.949794974E0,1.266332187E1,1.232051207E2,1.534530795E0
1.362111052E2,5.359392573E1,9.949821209E0,1.233953296E1,1.189976330E2,1.474875681E0
1.372110978E2,5.359392069E1,9.949843471E0,1.222215164E1,1.232967787E2,1.498417115E0
1.382110964E2,5.359392343E1,9.949864568E0,1.160769713E1,1.198000426E2,1.403659322E0
1.392110922E2,5.359392640E1,9.949889902E0,1.138605671E1,1.232943251E2,1.423937575E0
1.402110795E2,5.359392759E1,9.949923919E0,1.199787724E1,1.119127026E2,1.550729114E0
1.412110736E2,5.359393568E1,9.949949921E0,1.223390467E1,9.760441245E1,1.543371487E0
1.422110721E2,5.359394065E1,9.949973998E0,1.199365821E1,9.218617298E1,1.517659449E0
1.432110604E2,5.359395171E1,9.949996140E0,1.258965360E1,7.834753633E1,1.511050331E0
1.442110534E2,5.359395973E1,9.950023306E0,1.288573359E1,7.905198404E1,1.545935982E0
1.452110524E2,5.359396303E1,9.950046832E0,1.327636010E1,8.359208876E1,1.525801476E0
1.462110416E2,5.359396707E1,9.950070607E0,1.367479816E1,8.531797155E1,1.523761342E0
1.472110304E2,5.359396961E1,9.950094419E0,1.402835598E1,8.886060523E1,1.551036508E0
1.482110198E2,5.359397170E1,9.950119992E0,1.372731854E1,9.087278272E1,1.534885948E0
1.492110091E2,5.359397346E1,9.950144539E0,1.401004917E1,9.296021524E1,1.485296440E0
1.502109991E2,5.359397782E1,9.950164300E0,1.406164782E1,9.264586408E1,1.436738618E0
1.512109891E2,5.359397923E1,9.950181558E0,1.360094278E1,1.002791960E2,1.307784508E0
1.522109801E2,5.359397831E1,9.950200140E0,1.359956678E1,1.051680263E2,1.177336917E0
1.532109720E2,5.359397868E1,9.950222023E0,1.359529313E1,1.032294906E2,1.127783578E0
1.542109627E2,5.359397819E1,9.950248454E0,1.400522189E1,1.025961605E2,1.242990144E0
1.552109540E2,5.359398337E1,9.950270950E0,1.418637357E1,9.126011040E1,1.239548477E0
1.562109464E2,5.359398790E1,9.950283298E0,1.469932149E1,8.222589421E1,9.396522736E-1
1.572109393E2,5.359398979E1,9.950298261E0,1.502231825E1,7.530858501E1,7.450974879E-1
1.582109324E2,5.359399088E1,9.950308448E0,1.471192849E1,7.071615911E1,5.754815881E-1
1.592109244E2,5.359399833E1,9.950309870E0,1.515276753E1,4.738576721E1,5.248674308E-1
1.602109179E2,5.359400848E1,9.950317223E0,1.517880161E1,3.771600720E1,8.651972303E-1
1.612109118E2,5.359402010E1,9.950315064E0,1.498275711E1,2.558676897E1,8.905484999E-1
1.622109051E2,5.359402580E1,9.950306715E0,1.480247457E1,1.659616799E1,5.980497640E-1
1.632108985E2,5.359403984E1,9.950312822E0,1.417914366E1,2.276860185E1,9.123798260E-1
1.642108932E2,5.359404843E1,9.950312534E0,1.386540332E1,1.985367862E1,7.440538470E-1
1.652108873E2,5.359405971E1,9.950312690E0,1.381217422E1,1.895664537E1,7.195442921E-1
1.662108814E2,5.359407416E1,9.950323968E0,1.412099228E1,2.615551746E1,1.063586838E0
1.672108762E2,5.359409292E1,9.950327294E0,1.394968681E1,1.859463205E1,1.302180117E0
1.682108711E2,5.359410320E1,9.950335822E0,1.399060279E1,2.345180953E1,1.237451976E0
1.692108651E2,5.359411523E1,9.950343480E0,1.459677297E1,3.011073399E1,1.019690536E0
1.702108608E2,5.359413314E1,9.950352244E0,1.441825355E1,2.601141933E1,1.308145576E0
1.712108552E2,5.359414346E1,9.950357385E0,1.409580543E1,2.912144238E1,1.087488620E0
1.722108506E2,5.359415614E1,9.950373204E0,1.447849822E1,4.364336694E1,1.145328970E0
1.732108463E2,5.359416642E1,9.950376374E0,1.353160079E1,4.453347553E1,8.854152368E-1
1.742108409E2,5.359416978E1,9.950382680E0,1.321682200E1,5.161366287E1,6.530623629E-1
1.752108365E2,5.359418768E1,9.950393441E0,1.296136694E1,3.444600407E1,9.524069721E-1
1.762108318E2,5.359420051E1,9.950411591E0,1.313105279E1,3.758145213E1,1.149390247E0
1.772108279E2,5.359421196E1,9.950425917E0,1.305465137E1,4.163676011E1,1.078116203E0
1.782108239E2,5.359422397E1,9.950443356E0,1.265327632E1,3.738334339E1,9.546936938E-1
1.792108196E2,5.359423931E1,9.950464182E0,1.266383022E1,3.683016224E1,1.140140335E0
1.802108152E2,5.359425581E1,9.950478363E0,1.285994590E1,3.483856434E1,1.151707114E0
1.812108107E2,5.359427468E1,9.950494509E0,1.270406873E1,3.542159971E1,1.368395914E0
1.822108070E2,5.359429252E1,9.950510688E0,1.292252932E1,3.558391928E1,1.519099506E0
1.832108030E2,5.359430710E1,9.950532860E0,1.281003194E1,3.962980532E1,1.564113464E0
1.842107986E2,5.359432060E1,9.950551070E0,1.303115773E1,3.919731003E1,1.578673277E0
1.852107947E2,5.359433451E1,9.950566589E0,1.316745953E1,3.737577728E1,1.556925319E0
1.862107911E2,5.359434763E1,9.950586393E0,1.314537258E1,4.263662541E1,1.561217881E0
1.872107877E2,5.359436444E1,9.950599170E0,1.340754070E1,3.896365780E1,1.565657040E0
1.882107834E2,5.359438000E1,9.950613836E0,1.369240155E1,3.308448259E1,1.585476194E0
1.892107797E2,5.359439456E1,9.950628719E0,1.422315766E1,3.262926901E1,1.578929294E0
1.902107761E2,5.359440697E1,9.950644486E0,1.437350853E1,3.798623009E1,1.585480823E0
1.912107722E2,5.359441746E1,9.950658798E0,1.441552435E1,4.258315718E1,1.557331757E0
1.922107686E2,5.359442754E1,9.950674570E0,1.402361150E1,4.856589340E1,1.532039566E0
1.932107650E2,5.359443930E1,9.950690253E0,1.373540239E1,4.821932506E1,1.534531748E0
1.942107611E2,5.359445304E1,9.950705727E0,1.378728951E1,4.115955730E1,1.558161050E0
1.952107579E2,5.359446430E1,9.950727147E0,1.386186193E1,4.318206828E1,1.588315554E0
1.962107556E2,5.359447642E1,9.950745531E0,1.418646436E1,4.398805260E1,1.580779228E0
1.972107503E2,5.359448442E1,9.950766903E0,1.362067064E1,5.023054403E1,1.555316462E0
1.982107478E2,5.359449265E1,9.950785263E0,1.298216224E1,5.554455860E1,1.474982675E0
1.992107439E2,5.359450254E1,9.950805929E0,1.334194403E1,5.832286829E1,1.555853182E0
2.002107408E2,5.359450604E1,9.950830083E0,1.320791599E1,6.980441460E1,1.529963124E0
2.012107376E2,5.359451833E1,9.950847310E0,1.320343117E1,6.350419235E1,1.496867958E0
2.022107339E2,5.359453309E1,9.950864501E0,1.321752763E1,5.812434966E1,1.551056220E0
2.032107298E2,5.359453882E1,9.950885981E0,1.310472506E1,6.220856217E1,1.552098593E0
2.042107270E2,5.359454892E1,9.950907109E0,1.357676653E1,6.429338275E1,1.581902024E0
2.052107228E2,5.359455640E1,9.950929308E0,1.376778700E1,6.787924903E1,1.566805203E0
2.062107203E2,5.359456470E1,9.950951503E0,1.344061043E1,6.928077989E1,1.540425925E0
2.072107165E2,5.359457827E1,9.950970563E0,1.361455672E1,5.795855918E1,1.571562364E0
2.082107129E2,5.359458484E1,9.950992022E0,1.405734779E1,6.096749382E1,1.571329773E0
2.092107104E2,5.359458697E1,9.951014577E0,1.411841631E1,7.237752997E1,1.561375011E0
2.102107064E2,5.359458958E1,9.951035013E0,1.368958660E1,8.013282862E1,1.494936235E0
2.112107037E2,5.359458690E1,9.951054101E0,1.281705627E1,9.554321034E1,1.401608336E0
2.122106997E2,5.359459451E1,9.951071461E0,1.258967199E1,9.161819537E1,1.406463334E0
2.132106962E2,5.359459706E1,9.951087913E0,1.182674579E1,9.344919043E1,1.353845574E0
2.142106940E2,5.359460159E1,9.951109960E0,1.178768532E1,9.025618276E1,1.458061105E0
2.152106898E2,5.359461290E1,9.951133017E0,1.235892403E1,7.907469740E1,1.564447920E0
2.162106873E2,5.359461560E1,9.951155260E0,1.269687548E1,8.579377086E1,1.570899706E0
2.172106841E2,5.359462222E1,9.951176145E0,1.207862804E1,8.689987310E1,1.512598310E0
2.182106806E2,5.359462663E1,9.951195051E0,1.139301778E1,8.838455555E1,1.386790430E0
2.192106773E2,5.359463562E1,9.951216195E0,1.146076569E1,8.321606482E1,1.447016508E0
2.202106736E2,5.359464680E1,9.951234639E0,1.183932819E1,7.481884893E1,1.478226243E0
2.212106708E2,5.359465752E1,9.951254003E0,1.185055903E1,6.965515657E1,1.433711022E0
2.222106668E2,5.359466719E1,9.951276394E0,1.222202418E1,6.762185817E1,1.532191495E0
2.232106643E2,5.359467276E1,9.951300318E0,1.243173247E1,7.421158559E1,1.571504489E0
2.242106609E2,5.359467308E1,9.951323952E0,1.220214513E1,8.590438476E1,1.539074853E0
2.252106576E2,5.359468516E1,9.951347298E0,1.317330756E1,7.834953726E1,1.581579109E0
2.262106543E2,5.359469448E1,9.951371937E0,1.346317218E1,7.568651754E1,1.593096323E0
2.272106510E2,5.359470163E1,9.951395008E0,1.327509836E1,8.078460477E1,1.577661406E0
2.282106476E2,5.359471229E1,9.951416418E0,1.299893376E1,7.801626723E1,1.516252531E0
2.292106450E2,5.359471696E1,9.951442319E0,1.311700360E1,7.930674233E1,1.576373723E0
2.302106415E2,5.359472520E1,9.951466123E0,1.357024858E1,7.536779949E1,1.592225459E0
2.312106383E2,5.359473203E1,9.951490553E0,1.358562396E1,7.746535637E1,1.580443468E0
2.322106346E2,5.359474029E1,9.951515562E0,1.409151227E1,7.602844816E1,1.605663633E0
2.332106315E2,5.359474129E1,9.951540722E0,1.388713246E1,8.097227842E1,1.591760235E0
2.342106286E2,5.359474244E1,9.951566016E0,1.382467683E1,8.151784106E1,1.603308070E0
2.352106256E2,5.359474020E1,9.951589277E0,1.327266860E1,8.973259897E1,1.561397967E0
2.362106222E2,5.359474026E1,9.951612252E0,1.313539955E1,9.265081605E1,1.554068461E0
2.372106193E2,5.359473873E1,9.951636512E0,1.275975511E1,9.248788937E1,1.555825185E0
2.382106160E2,5.359474114E1,9.951660521E0,1.346856431E1,8.923159720E1,1.559443881E0
2.392106119E2,5.359474671E1,9.951683710E0,1.396764501E1,8.155183390E1,1.541746325E0
2.402106096E2,5.359474891E1,9.951707581E0,1.407274137E1,8.530913965E1,1.571331712E0
2.412106056E2,5.359475052E1,9.951732595E0,1.402136395E1,8.869633643E1,1.564143390E0
2.422106031E2,5.359474985E1,9.951756986E0,1.423012007E1,9.468746994E1,1.573490725E0
2.432105994E2,5.359475439E1,9.951786152E0,1.475400990E1,9.057049182E1,1.604178231E0
2.442105966E2,5.359475385E1,9.951811720E0,1.450962338E1,9.324363808E1,1.572353218E0
2.452105937E2,5.359475458E1,9.951834773E0,1.449767858E1,9.470705847E1,1.572829332E0
2.462105895E2,5.359475815E1,9.951861428E0,1.498379609E1,9.140023209E1,1.580569778E0
2.472105868E2,5.359476296E1,9.951885304E0,1.543654989E1,8.748690895E1,1.563735329E0
2.482105844E2,5.359476316E1,9.951910000E0,1.552577768E1,8.857355948E1,1.512865531E0
2.492105811E2,5.359476489E1,9.951934300E0,1.566188999E1,8.762879644E1,1.562592307E0
2.502105770E2,5.359476663E1,9.951956117E0,1.607180309E1,8.606772697E1,1.551893378E0
2.512105740E2,5.359477271E1,9.951970736E0,1.703471243E1,8.200268530E1,1.377412540E0
2.522105708E2,5.359477329E1,9.951996772E0,1.691991422E1,8.642442558E1,1.512302120E0
2.532105683E2,5.359477072E1,9.952020124E0,1.643264304E1,9.642524894E1,1.565715145E0
2.542105640E2,5.359476694E1,9.952042663E0,1.597228621E1,1.006868958E2,1.576252247E0
2.552105614E2,5.359476193E1,9.952066451E0,1.624572624E1,1.038941631E2,1.581847057E0
2.562105582E2,5.359475689E1,9.952090037E0,1.595784062E1,1.044270841E2,1.592827464E0
2.572105550E2,5.359475373E1,9.952111471E0,1.598585468E1,1.066396976E2,1.563132795E0
2.582111336E2,5.359475276E1,9.952137120E0,1.576483091E1,1.062936702E2,1.571163858E0
2.592111382E2,5.359474972E1,9.952162676E0,1.569156310E1,1.063462821E2,1.554721695E0
2.602111325E2,5.359474111E1,9.952183712E0,1.486178478E1,1.120888066E2,1.462789349E0
2.612111330E2,5.359473669E1,9.952206947E0,1.474275631E1,1.121744495E2,1.500325394E0
2.622111309E2,5.359472896E1,9.952226225E0,1.432370230E1,1.155767447E2,1.532529205E0
2.632111198E2,5.359472814E1,9.952249724E0,1.409422081E1,1.109501739E2,1.497519082E0
2.642111136E2,5.359473284E1,9.952276714E0,1.456083451E1,1.012609476E2,1.562974766E0
2.652111108E2,5.359473826E1,9.952300967E0,1.468716026E1,9.529083948E1,1.571541229E0
2.662110999E2,5.359473999E1,9.952324134E0,1.469209088E1,9.899345841E1,1.556824846E0
2.672110966E2,5.359474187E1,9.952349869E0,1.501642977E1,9.963758154E1,1.565030472E0
2.682110875E2,5.359473603E1,9.952373580E0,1.483302353E1,1.116355815E2,1.556040114E0
2.692110726E2,5.359473687E1,9.952393297E0,1.449251342E1,1.175569472E2,1.480592831E0
2.702110711E2,5.359473785E1,9.952415054E0,1.406533384E1,1.068739977E2,1.392939919E0
2.712110645E2,5.359473623E1,9.952437785E0,1.388502823E1,1.071633529E2,1.369561809E0
2.722110524E2,5.359473215E1,9.952462018E0,1.376015589E1,1.146555925E2,1.420912532E0
2.732110416E2,5.359472754E1,9.952488943E0,1.415096732E1,1.161105832E2,1.480406877E0
2.742110311E2,5.359471956E1,9.952508488E0,1.468938307E1,1.226129187E2,1.488650882E0
2.752110220E2,5.359471746E1,9.952527164E0,1.448587058E1,1.214001241E2,1.408611239E0
2.762110127E2,5.359471973E1,9.952547678E0,1.426896620E1,1.188853408E2,1.469487619E0
2.772110038E2,5.359472177E1,9.952562417E0,1.381900675E1,1.200580115E2,1.546553530E0
2.782109952E2,5.359472556E1,9.952583590E0,1.363074280E1,1.120580861E2,1.526132430E0
2.792109869E2,5.359472996E1,9.952597309E0,1.252748236E1,1.043342731E2,1.307253696E0
2.802109785E2,5.359474034E1,9.952608809E0,1.181695837E1,8.547348471E1,1.155939141E0
2.812109703E2,5.359475073E1,9.952624619E0,1.127197333E1,7.625306815E1,1.216434539E0
2.822109621E2,5.359476001E1,9.952641719E0,1.103321497E1,7.607666794E1,1.238403778E0
2.832109550E2,5.359477025E1,9.952663425E0,1.102314424E1,7.574006783E1,1.446345580E0
2.842109481E2,5.359478697E1,9.952685347E0,1.176165832E1,6.511824820E1,1.559290248E0
2.852109411E2,5.359479619E1,9.952704783E0,1.222108533E1,6.398377426E1,1.564387275E0
2.862109338E2,5.359481152E1,9.952719683E0,1.260132721E1,6.167541050E1,1.567101572E0
