"time","Latitude","Longitude","Altitude","Direction","Speed"
2.089202714E2,5.359471322E1,9.952181585E0,1.365976353E1,1.132634657E2,1.575629657E0
2.099202698E2,5.359471258E1,9.952207369E0,1.396938351E1,1.070562067E2,1.577073580E0
2.109202685E2,5.359471484E1,9.952232807E0,1.435868714E1,1.009453199E2,1.538303509E0
2.119202657E2,5.359471265E1,9.952253444E0,1.358034485E1,1.105532425E2,1.502948784E0
2.129202644E2,5.359471073E1,9.952274935E0,1.317771113E1,1.113865030E2,1.445120464E0
2.139202639E2,5.359471039E1,9.952291403E0,1.276770484E1,1.143377346E2,1.346450228E0
2.149202617E2,5.359471217E1,9.952313876E0,1.263280202E1,1.113644267E2,1.364593366E0
2.159202629E2,5.359470859E1,9.952338647E0,1.254145023E1,1.159258079E2,1.424553097E0
2.169202586E2,5.359471269E1,9.952364740E0,1.285540945E1,1.093984521E2,1.450563279E0
2.179202567E2,5.359471137E1,9.952387089E0,1.279180269E1,1.073593477E2,1.468579748E0
2.189202551E2,5.359471234E1,9.952411031E0,1.246322032E1,1.037595972E2,1.433884252E0
2.199202539E2,5.359471493E1,9.952433743E0,1.255943561E1,1.003502802E2,1.467097398E0
2.209202528E2,5.359471607E1,9.952457671E0,1.308422263E1,1.003549440E2,1.499519521E0
2.219202505E2,5.359471711E1,9.952479742E0,1.374382702E1,1.049576060E2,1.541732494E0
2.229202498E2,5.359472238E1,9.952500203E0,1.356450580E1,1.010727973E2,1.370264783E0
2.239202471E2,5.359472483E1,9.952515667E0,1.378283383E1,1.030069788E2,9.694151612E-1
2.249202458E2,5.359473529E1,9.952528679E0,1.418344866E1,8.506065358E1,6.958400983E-1
2.259202445E2,5.359474247E1,9.952548035E0,1.447840026E1,8.301077454E1,8.417723487E-1
2.269202430E2,5.359474631E1,9.952566080E0,1.472284158E1,8.660830573E1,8.558049150E-1
2.279202410E2,5.359474917E1,9.952592062E0,1.470497197E1,8.935517224E1,1.066655117E0
2.289202402E2,5.359475052E1,9.952606843E0,1.481258967E1,8.963682934E1,9.297203286E-1
2.299202381E2,5.359475856E1,9.952612622E0,1.489889629E1,7.820875981E1,7.326138466E-1
2.309202363E2,5.359476492E1,9.952614896E0,1.453031520E1,6.601446165E1,6.589632872E-1
2.319202348E2,5.359477796E1,9.952629973E0,1.459876115E1,5.674905895E1,1.100990729E0
2.329202336E2,5.359478960E1,9.952643352E0,1.469330947E1,5.602024869E1,1.110664381E0
2.339202316E2,5.359479506E1,9.952657917E0,1.466978685E1,6.239159044E1,9.301744692E-1
2.349202297E2,5.359480025E1,9.952673640E0,1.454204210E1,6.475114274E1,8.649935323E-1
